ClientID,GPA,FamilyIncome_k,IELTS,ProgramInterest,ScholarshipPreference,CostSensitivity,RecommendedDestination
1722,3.1,76.7,5.5,STEM,High,High,Poland
1723,3.5,61.7,6.1,Business,High,Medium,Poland
1724,3.45,5.1,5.2,Business,High,High,Poland
1725,2.83,45.0,7.9,STEM,Medium,Medium,Canada
1726,3.63,78.9,5.8,Arts,Low,Medium,UK
1727,2.99,38.8,7.0,STEM,Medium,High,Germany
1728,3.52,50.5,7.9,Business,Medium,High,Australia
1729,3.35,34.1,6.0,Arts,Medium,Low,Other
1730,3.94,90.7,7.0,Business,Low,Medium,USA
1731,3.11,88.6,5.5,Arts,High,Medium,Poland
1732,3.06,37.3,8.9,STEM,High,High,France
1733,3.19,57.9,7.4,Technical,Medium,Medium,Australia
1734,3.08,41.4,6.3,STEM,Low,Medium,Other
1735,3.52,67.3,5.7,STEM,Medium,Low,Other
1736,2.55,65.2,6.4,Arts,High,High,Poland
1737,2.78,71.2,6.2,Arts,Medium,Medium,Other
1738,2.77,61.6,8.5,STEM,High,High,Canada
1739,3.58,113.7,5.3,Technical,High,High,UK
1740,3.88,34.4,6.6,Business,Low,Medium,Other
1741,3.16,20.8,6.5,Technical,Medium,High,South Korea
1742,3.13,47.1,6.4,Business,Medium,High,Germany
1743,3.23,23.6,6.4,Business,Medium,Medium,Other
1744,3.66,25.2,6.4,Business,Medium,Medium,Other
1745,2.83,35.0,7.4,STEM,Medium,Medium,Other
1746,3.3,36.6,7.1,Business,Medium,Medium,Other
1747,3.59,35.9,6.9,Business,Medium,Medium,Other
1748,3.4,65.4,4.5,STEM,High,High,Poland
1749,3.28,44.9,6.8,STEM,Medium,High,Canada
1750,3.6,51.4,4.8,STEM,Low,Medium,Other
1751,2.12,72.9,7.1,Arts,High,High,Germany
1752,3.47,39.7,8.0,Business,Low,Low,Other
1753,2.94,49.7,5.6,Arts,High,Medium,Poland
1754,2.47,62.3,6.2,Technical,Medium,High,Singapore
1755,3.4,16.2,5.9,Business,Medium,Medium,Other
1756,3.75,7.3,7.7,Technical,Medium,Low,Japan
1757,3.15,61.9,6.6,STEM,High,High,Canada
1758,3.58,64.8,8.2,STEM,Low,High,Australia
1759,3.84,96.3,6.9,Business,Low,Low,USA
1760,3.73,58.2,6.7,Business,High,High,Australia
1761,3.86,71.4,6.6,Arts,Low,High,UK
1762,3.5,51.1,7.3,Business,Medium,High,Canada
1763,3.23,60.9,4.8,STEM,Low,Medium,Other
1764,2.56,88.3,6.6,Arts,High,Medium,France
1765,3.1,12.5,6.4,Business,Low,Medium,Other
1766,2.86,63.3,7.2,STEM,High,Low,Australia
1767,4.07,97.7,6.3,Business,Low,Medium,USA
1768,3.13,60.6,5.5,Technical,Medium,Low,Singapore
1769,3.25,88.0,6.5,Arts,Medium,Medium,Other
1770,3.42,42.4,5.4,Business,High,High,France
1771,3.22,54.4,4.6,STEM,Low,Low,Other
1772,3.88,55.7,7.2,STEM,Medium,High,Canada
1773,2.95,10.6,7.1,Business,Medium,Medium,Other
1774,3.28,31.6,7.0,Arts,Medium,High,Poland
1775,2.9,33.1,7.8,STEM,Low,Medium,Other
1776,2.67,71.4,5.8,STEM,Medium,Low,Other
1777,2.96,72.4,5.1,Technical,High,High,Japan
1778,3.19,61.5,6.4,Arts,Low,High,France
1779,3.03,71.5,6.2,Business,Medium,High,Poland
1780,2.92,51.7,5.7,STEM,Medium,Medium,Other
1781,2.64,79.0,6.4,STEM,Medium,High,Poland
1782,3.17,55.2,5.9,STEM,Low,Medium,Other
1783,2.6,56.2,4.7,Business,Medium,High,Germany
1784,3.5,49.7,6.1,STEM,Medium,High,France
1785,3.23,68.7,5.4,Arts,Low,Medium,Other
1786,2.62,46.6,6.7,Technical,High,Medium,Australia
1787,3.08,74.5,5.8,STEM,Low,High,France
1788,2.9,32.4,7.6,Business,Medium,Medium,Other
1789,3.33,33.0,8.1,Arts,Medium,Low,Other
1790,3.74,68.7,7.2,Technical,Medium,High,Canada
1791,2.45,53.2,4.9,Arts,Medium,High,Germany
1792,3.25,45.9,8.0,STEM,Medium,Medium,Canada
1793,3.14,72.8,8.1,STEM,High,High,France
1794,3.47,42.9,6.5,Arts,Low,High,Australia
1795,3.29,51.0,7.8,Business,High,Medium,Australia
1796,2.9,83.0,5.9,STEM,Low,High,France
1797,3.07,85.8,4.6,Business,High,High,France
1798,2.88,86.4,5.7,Arts,Medium,Low,Other
1799,3.63,49.4,8.2,STEM,Low,High,Australia
1800,3.21,79.6,5.0,Arts,Medium,Low,Other
1801,3.96,36.0,6.5,STEM,Low,High,Poland
1802,3.18,36.9,6.5,Arts,Medium,Low,Other
1803,2.92,8.0,6.0,Business,Medium,Medium,Other
1804,2.59,88.5,6.1,STEM,Medium,High,Germany
1805,2.48,37.7,6.6,Arts,Medium,Medium,Other
1806,2.57,52.5,5.9,Arts,Medium,Low,Other
1807,3.31,36.8,5.1,Technical,Low,High,Japan
1808,3.4,68.9,6.7,STEM,Medium,Medium,Australia
1809,2.57,47.5,7.6,Business,Medium,Medium,Australia
1810,3.56,28.9,7.4,Business,Low,Medium,Other
1811,3.01,63.8,5.7,Business,Low,Medium,Other
1812,3.26,26.3,5.2,Arts,Medium,High,France
1813,3.84,38.3,6.2,STEM,Medium,High,Poland
1814,3.56,12.9,8.1,STEM,Medium,Medium,Other
1815,3.09,26.5,7.1,Business,Medium,Low,Other
1816,2.84,58.6,7.2,STEM,Medium,High,Australia
1817,2.34,15.7,7.4,Technical,Low,Medium,South Korea
1818,2.91,25.4,6.9,Business,High,High,France
1819,3.12,55.0,6.6,Business,Medium,Medium,Australia
1820,2.81,44.1,7.2,Arts,Low,Medium,Australia
1821,3.15,94.8,6.0,Business,Medium,Medium,Other
1822,3.23,91.7,5.1,Business,Low,Low,Other
1823,3.11,37.6,7.2,STEM,Medium,High,France
1824,2.94,66.1,7.7,STEM,Medium,High,Australia
1825,3.27,70.0,5.4,STEM,Low,Low,Other
1826,3.38,43.1,7.3,Business,Medium,High,Australia
1827,2.76,25.1,8.2,Business,Low,Medium,Other
1828,3.76,54.8,6.5,STEM,High,Medium,Australia
1829,3.16,51.5,5.7,Business,Low,Medium,Other
1830,3.21,46.3,6.6,STEM,Medium,High,Canada
1831,3.48,63.8,5.9,Technical,Medium,High,Japan
1832,3.29,40.0,5.9,STEM,Medium,Medium,Other
1833,3.58,32.0,6.9,Arts,Medium,High,France
1834,3.31,57.2,4.9,Business,High,Medium,France
1835,2.96,62.7,5.1,Business,Medium,Medium,Other
1836,3.34,31.5,6.5,STEM,Medium,High,Poland
1837,2.74,73.6,6.5,Technical,Medium,High,Japan
1838,3.24,19.6,6.8,STEM,Low,Low,Other
1839,3.19,43.4,8.4,Business,Medium,Medium,Canada
1840,3.12,49.8,6.6,Technical,Medium,Medium,Canada
1841,3.15,42.3,7.1,Arts,Medium,Low,Australia
1842,2.45,43.7,5.5,Business,Medium,Medium,Other
1843,2.98,92.4,7.3,Technical,Low,Low,South Korea
1844,3.24,38.0,6.0,Arts,High,High,France
1845,3.26,103.8,6.6,STEM,Medium,Low,Other
1846,2.79,63.7,6.4,Business,High,High,Poland
1847,3.71,56.8,7.5,STEM,Low,Low,Australia
1848,2.85,64.5,5.2,STEM,Medium,Low,Other
1849,3.59,105.6,4.5,Arts,Low,High,USA
1850,3.37,35.1,6.3,Business,Medium,Medium,Other
1851,2.94,32.6,7.0,STEM,Low,Medium,Other
1852,3.91,39.9,6.7,Arts,Medium,High,Poland
1853,2.72,55.6,7.7,STEM,Low,Medium,Canada
1854,3.57,20.5,6.9,Technical,High,High,South Korea
1855,3.6,55.4,5.9,Technical,Medium,Low,Singapore
1856,2.93,88.9,4.5,Technical,Low,High,Singapore
1857,3.76,58.0,6.3,Arts,Medium,Medium,Other
1858,3.1,49.1,7.5,STEM,High,High,Canada
1859,3.32,42.6,6.1,Business,Low,High,Poland
1860,3.3,73.0,6.5,STEM,Medium,Medium,Other
1861,3.15,38.5,6.9,STEM,Medium,Medium,Other
1862,3.52,91.9,5.5,Business,Medium,High,UK
1863,3.52,93.7,7.1,STEM,Medium,Low,UK
1864,2.5,60.1,8.1,Technical,Low,High,Canada
1865,3.72,54.8,6.3,Technical,Medium,Medium,Singapore
1866,2.54,75.6,5.4,STEM,Medium,Medium,Other
1867,3.61,76.9,6.4,Business,Medium,Medium,UK
1868,3.65,38.9,4.5,Business,Medium,High,France
1869,2.76,44.5,6.8,Arts,Low,Medium,Australia
1870,3.04,28.6,7.0,Business,Low,Medium,Other
1871,2.76,63.2,8.2,STEM,Medium,High,Canada
1872,3.11,68.3,6.3,Business,High,High,Germany
1873,3.08,28.0,6.9,Business,Low,High,Poland
1874,3.51,45.9,5.6,Technical,High,High,South Korea
1875,3.72,28.1,6.1,STEM,Medium,High,France
1876,3.76,37.0,5.0,STEM,High,High,France
1877,2.98,66.0,6.3,Arts,High,Medium,France
1878,3.12,40.3,6.2,Arts,Low,High,Poland
1879,2.53,49.0,6.8,Arts,Medium,High,Australia
1880,2.88,22.5,5.9,Business,Low,High,Poland
1881,3.59,58.7,6.6,Business,Medium,Medium,Australia
1882,3.85,54.1,6.2,Business,Medium,High,Germany
1883,2.71,40.4,6.2,STEM,Low,Medium,Other
1884,2.96,51.2,6.6,Business,Low,Medium,Canada
1885,3.19,58.6,6.5,STEM,Low,Medium,Australia
1886,3.31,38.7,7.3,STEM,High,High,Germany
1887,2.88,25.5,6.4,Technical,Low,Medium,South Korea
1888,3.37,91.1,6.2,STEM,Medium,High,France
1889,3.01,42.3,6.3,Technical,Medium,Low,South Korea
1890,3.19,53.1,5.8,STEM,Medium,Medium,Other
1891,3.42,75.2,6.1,STEM,Medium,Medium,Other
1892,3.2,125.6,8.5,Business,Low,Low,Other
1893,3.03,30.1,5.6,Arts,Medium,Medium,Other
1894,3.16,64.0,6.2,Business,High,High,Germany
1895,3.16,40.8,6.1,Arts,Medium,High,Poland
1896,3.05,44.2,6.3,STEM,Medium,Medium,Other
1897,3.1,40.6,6.2,Technical,Medium,Low,Japan
1898,3.84,32.5,6.8,STEM,Medium,Low,Other
1899,3.42,54.2,4.8,Arts,High,Medium,Germany
1900,3.08,25.5,7.5,Business,Medium,High,France
1901,3.48,73.9,7.1,Arts,Low,Medium,Other
1902,3.07,56.1,5.3,Business,Medium,Medium,Other
1903,3.67,63.4,4.5,STEM,Medium,Medium,Other
1904,3.35,45.7,5.5,Technical,Low,Medium,Singapore
1905,3.16,47.7,6.3,STEM,High,Medium,Poland
1906,3.38,60.8,9.0,STEM,Low,Low,Australia
1907,2.57,31.7,7.0,Arts,Medium,Medium,Other
1908,2.75,47.8,4.7,STEM,Low,High,Poland
1909,2.72,37.8,5.8,STEM,High,High,France
1910,3.26,37.2,6.4,Business,High,Low,Poland
1911,3.89,12.8,6.8,Arts,Medium,Low,Other
1912,4.09,81.8,5.2,STEM,Medium,High,UK
1913,3.46,41.3,6.4,Business,Low,Medium,Other
1914,3.4,78.3,5.8,Arts,High,Low,Germany
1915,2.48,76.4,5.4,Arts,Medium,Low,Other
1916,2.98,29.3,6.8,Technical,High,Medium,South Korea
1917,2.88,33.2,7.3,Arts,Low,High,Poland
1918,2.95,106.2,7.3,Business,Low,Medium,Other
1919,3.13,90.0,7.1,Business,Medium,High,Poland
1920,3.01,54.4,6.0,STEM,Medium,Low,Other
1921,2.41,60.1,7.2,Arts,Medium,High,Canada
1922,3.5,42.4,6.8,Technical,High,Medium,Canada
1923,2.77,63.6,6.6,Arts,High,Medium,Canada
1924,3.3,40.7,5.9,STEM,Medium,Medium,Other
1925,4.03,14.4,6.0,Business,Low,Medium,Other
1926,2.83,28.6,6.6,Business,Low,High,Poland
1927,2.19,55.4,8.9,Business,Medium,Medium,Canada
1928,3.09,32.4,6.8,Arts,Medium,High,France
1929,3.64,53.7,5.9,Business,Low,High,France
1930,3.98,33.5,5.7,STEM,Medium,Low,Other
1931,2.71,39.4,6.0,Technical,Medium,Medium,South Korea
1932,3.4,72.1,8.7,Business,Low,Medium,Other
1933,3.01,59.9,6.1,STEM,Medium,Medium,Other
1934,3.16,54.8,7.4,STEM,High,Medium,Australia
1935,4.26,72.6,6.1,Technical,Medium,Medium,UK
1936,2.6,64.6,6.8,Arts,High,Medium,Australia
1937,3.3,83.9,7.3,Business,Medium,Low,Other
1938,3.39,45.8,5.9,STEM,Medium,Medium,Other
1939,3.63,46.4,5.9,STEM,Medium,Medium,Other
1940,3.24,29.0,8.2,STEM,Low,Medium,Other
1941,3.32,46.4,7.5,Business,Medium,High,Canada
1942,3.04,74.3,7.3,Business,Medium,Medium,Other
1943,3.31,81.0,7.3,Business,High,Low,Poland
1944,3.06,74.2,7.0,Arts,Medium,High,Poland
1945,3.45,19.1,8.5,STEM,Low,High,France
1946,3.05,76.7,6.5,STEM,Medium,Medium,Other
1947,3.35,18.2,7.1,STEM,Medium,High,Germany
1948,3.19,73.0,5.0,STEM,Medium,Low,Other
1949,3.65,47.6,5.7,STEM,Medium,High,Poland
1950,3.18,69.1,5.3,Business,High,High,Poland
1951,2.49,28.4,7.8,Arts,Medium,Low,Other
1952,3.7,78.4,4.5,Arts,Medium,High,UK
1953,2.84,25.7,6.1,Arts,Low,Medium,Other
1954,2.94,41.6,4.5,Business,Low,Low,Other
1955,2.96,35.0,5.7,Arts,Low,Medium,Other
1956,3.75,19.9,6.0,STEM,Low,Medium,Other
1957,2.35,56.9,7.9,Technical,Low,High,Canada
1958,4.46,91.1,6.9,STEM,Low,High,UK
1959,3.62,108.3,5.7,STEM,High,High,UK
1960,3.29,56.9,7.6,STEM,Medium,High,Canada
1961,3.18,77.3,6.5,Technical,Low,Medium,South Korea
1962,3.31,59.6,6.5,Technical,Medium,High,Canada
1963,3.41,65.0,5.3,Arts,High,Medium,Poland
1964,3.46,48.2,5.5,Business,Medium,High,France
1965,3.42,58.9,5.7,Business,Medium,Medium,Other
1966,3.24,65.7,6.5,Technical,Medium,High,Australia
1967,3.12,43.4,6.6,Business,Medium,High,Australia
1968,3.14,53.5,8.0,Technical,Medium,Medium,Australia
1969,3.12,53.8,6.9,STEM,Low,Medium,Canada
1970,3.65,71.5,4.5,STEM,Low,Low,UK
1971,3.44,33.7,6.8,Arts,Low,Low,Other
1972,2.02,54.0,5.0,STEM,Low,Medium,Other
1973,3.46,93.2,5.5,Technical,Medium,Medium,Japan
1974,3.28,78.3,5.7,Business,Medium,High,Germany
1975,3.19,82.0,5.8,Technical,High,High,Japan
1976,3.04,55.5,5.1,STEM,Low,Low,Other
1977,3.65,61.4,6.7,Arts,High,High,Canada
1978,3.58,75.0,5.1,Business,Low,High,USA
1979,2.89,86.2,6.9,Business,Medium,High,Germany
1980,3.36,16.0,8.7,Business,Low,High,Germany
1981,2.81,28.7,5.2,Technical,Medium,Medium,Singapore
1982,2.65,81.2,6.2,Business,Low,High,Poland
1983,2.95,49.5,4.5,STEM,Medium,Medium,Other
1984,3.54,41.6,6.2,Technical,Medium,High,Japan
1985,3.58,29.9,7.1,STEM,Medium,Medium,Other
1986,3.41,43.9,7.2,STEM,Low,Medium,Canada
1987,3.49,27.0,6.6,STEM,Medium,High,France
1988,3.41,96.8,7.4,Arts,Low,Medium,Other
1989,2.94,54.6,9.0,STEM,Low,High,Australia
1990,3.37,53.8,8.2,STEM,Low,Medium,Australia
1991,3.52,66.8,6.0,Technical,Medium,Medium,Japan
1992,3.5,74.2,5.0,Arts,Medium,Low,Other
1993,3.68,73.9,6.1,STEM,High,High,USA
1994,3.48,76.5,5.6,Arts,Low,High,Germany
1995,3.34,42.4,7.0,Technical,Low,High,Canada
1996,3.63,49.0,5.3,STEM,Low,High,France
1997,3.19,70.4,6.4,Arts,Medium,High,Germany
1998,2.85,44.5,7.3,Business,Medium,High,Australia
1999,3.13,54.9,6.4,Business,Low,Medium,Other
2000,2.9,63.0,5.6,Business,High,Low,France
2001,2.93,70.7,7.7,Business,Low,High,Poland
2002,3.14,19.4,4.6,STEM,Medium,Low,Other
2003,2.88,69.3,6.2,Arts,Medium,Low,Other
2004,3.08,50.3,6.5,STEM,Low,Low,Canada
2005,2.44,69.1,6.5,Business,High,Low,Australia
2006,3.29,70.5,6.7,STEM,Medium,Medium,Other
2007,3.2,87.2,7.1,Arts,Low,Medium,Other
2008,2.87,82.1,6.5,STEM,Medium,Medium,Other
2009,3.46,81.9,6.1,Business,Low,Medium,Other
2010,3.58,83.9,6.1,Business,Low,Low,UK
2011,2.56,60.8,5.9,Arts,High,High,Germany
2012,2.89,55.6,7.3,Business,Medium,High,Australia
2013,2.89,72.5,5.9,Arts,Medium,Medium,Other
2014,2.82,69.6,7.3,STEM,Medium,Medium,Australia
2015,3.53,48.8,6.5,STEM,Medium,Low,Canada
2016,3.12,63.1,6.0,Business,Low,High,Poland
2017,3.09,54.3,7.1,Technical,High,Medium,Canada
2018,2.4,37.9,5.8,STEM,Medium,High,Poland
2019,3.45,80.8,7.1,STEM,High,Low,Poland
2020,2.7,56.1,6.7,STEM,High,High,Australia
2021,3.22,96.0,5.9,Business,Medium,Low,Other
2022,3.31,22.5,7.0,STEM,Low,High,France
2023,3.74,43.9,7.0,Arts,High,High,Australia
2024,2.68,55.7,7.7,STEM,Medium,High,Canada
2025,1.99,77.7,7.5,STEM,Medium,High,Poland
2026,3.27,63.0,7.0,STEM,Medium,Medium,Australia
2027,3.92,61.2,5.4,Business,Medium,High,Poland
2028,3.7,32.5,8.9,Business,Low,Medium,Other
2029,3.28,31.9,5.1,STEM,Medium,High,Poland
2030,3.0,61.5,7.4,Technical,High,Low,Canada
2031,3.52,27.7,6.9,STEM,Medium,High,Germany
2032,2.81,44.4,5.3,Arts,Medium,High,Poland
2033,3.39,65.0,6.4,Business,High,Medium,Poland
2034,3.4,35.4,6.4,STEM,High,Low,Germany
2035,3.62,87.1,7.8,Arts,High,Low,USA
2036,4.3,79.5,5.8,Arts,High,Low,UK
2037,3.36,23.6,6.2,STEM,Medium,High,France
2038,3.0,36.4,4.5,Business,Medium,Low,Other
2039,3.19,9.3,8.2,STEM,Medium,Medium,Other
2040,2.49,39.3,5.4,Business,Low,Low,Other
2041,2.92,70.3,6.8,STEM,Medium,High,Poland
2042,3.04,46.7,6.4,Arts,Low,Low,Other
2043,2.99,64.2,6.4,STEM,Medium,Medium,Other
2044,3.26,24.6,7.3,STEM,High,Medium,Poland
2045,2.87,71.0,8.2,STEM,Medium,Medium,Other
2046,3.65,43.9,6.8,STEM,Low,Medium,Canada
2047,3.2,55.2,7.2,Business,High,Medium,Canada
2048,3.2,53.1,6.8,STEM,High,High,Australia
2049,3.07,29.6,7.5,Arts,Medium,Medium,Other
2050,3.26,31.9,6.0,STEM,Medium,Medium,Other
2051,3.53,74.4,7.6,Arts,Medium,Medium,USA
2052,2.85,63.0,7.6,Business,High,High,Canada
2053,2.94,76.0,7.6,Technical,Medium,Low,Singapore
2054,3.08,61.5,5.8,Technical,Medium,Medium,Singapore
2055,2.66,57.9,6.3,Arts,Medium,High,France
2056,2.87,20.5,6.7,Arts,Medium,Medium,Other
2057,3.01,49.6,5.1,STEM,Medium,High,Poland
2058,3.55,54.5,8.1,Arts,Medium,High,Canada
2059,3.31,94.1,6.5,Technical,Medium,Medium,South Korea
2060,3.28,68.7,6.8,STEM,Medium,Medium,Canada
2061,3.54,85.7,5.9,Business,High,High,USA
2062,3.15,67.0,5.2,STEM,Medium,High,Germany
2063,3.36,40.8,5.9,Business,Medium,Low,Other
2064,3.16,57.3,6.7,Business,High,High,Australia
2065,3.31,59.7,7.2,Business,Medium,High,Canada
2066,2.97,36.2,6.7,Business,Medium,Low,Other
2067,2.22,47.3,6.8,Technical,High,High,Canada
2068,3.15,50.9,6.2,Business,Medium,Medium,Other
2069,3.77,87.1,7.0,Arts,Low,High,USA
2070,3.57,13.4,8.0,STEM,Medium,Medium,Other
2071,3.59,79.1,7.2,Business,Medium,High,USA
2072,3.69,36.3,7.3,Business,Medium,Low,Other
2073,3.24,27.6,6.8,STEM,Medium,Medium,Other
2074,3.28,78.6,5.0,STEM,Low,Medium,Other
2075,2.95,69.6,5.5,Business,Low,Low,Other
2076,3.07,80.1,7.0,Business,Low,Low,Other
2077,3.45,71.0,6.5,Business,Low,High,Germany
2078,3.68,96.2,6.9,STEM,Medium,Low,USA
2079,3.14,66.2,8.2,STEM,Medium,High,Australia
2080,3.02,51.9,7.2,Business,Low,Medium,Canada
2081,3.2,61.9,7.8,STEM,Medium,High,Australia
2082,3.44,79.9,6.6,STEM,Low,Medium,Other
2083,2.62,39.4,5.7,STEM,High,High,France
2084,2.28,42.0,6.4,STEM,Medium,Medium,Other
2085,2.98,48.8,5.7,STEM,Low,Medium,Other
2086,2.71,12.9,8.1,STEM,Medium,High,France
2087,3.0,57.8,7.3,STEM,Low,Medium,Canada
2088,3.14,17.3,7.0,Business,High,Low,Poland
2089,3.02,56.1,7.7,STEM,Medium,Medium,Canada
2090,3.78,72.3,4.5,Business,Low,Medium,USA
2091,3.33,45.5,7.1,Technical,Medium,Low,Canada
2092,3.32,88.5,5.2,Arts,High,Medium,France
2093,3.45,25.8,6.5,STEM,High,High,Germany
2094,2.74,78.8,6.2,Technical,Low,Medium,Japan
2095,3.62,68.5,7.2,STEM,Low,High,Australia
2096,3.17,20.7,6.7,STEM,High,Medium,Germany
2097,3.47,109.2,7.8,Technical,High,Low,Singapore
2098,2.77,53.7,5.9,Arts,Low,High,Germany
2099,2.58,37.5,7.2,Business,Low,Medium,Other
2100,3.53,26.9,6.7,Business,High,Medium,France
2101,3.35,50.6,4.9,Business,Medium,High,Germany
2102,2.84,52.5,5.6,STEM,Low,Medium,Other
2103,2.85,57.1,6.4,STEM,Medium,Medium,Other
2104,3.65,49.0,7.6,Business,Low,High,Australia
2105,2.72,67.7,7.0,Technical,Medium,Low,Canada
2106,3.86,47.2,5.3,STEM,Medium,High,Germany
2107,2.84,16.3,6.4,Arts,Medium,Low,Other
2108,3.46,52.0,8.5,STEM,Low,High,Australia
2109,3.07,7.7,6.6,Business,Medium,Medium,Other
2110,3.44,62.1,6.2,Business,Medium,High,France
2111,2.98,35.4,7.0,Business,Medium,High,Germany
2112,3.13,58.3,7.3,STEM,Low,Low,Australia
2113,3.22,81.3,6.0,Business,Medium,Medium,Other
2114,2.8,36.0,7.0,Business,Medium,Low,Other
2115,3.5,76.2,6.2,STEM,Medium,Medium,Other
2116,2.99,46.3,7.2,STEM,High,Low,Canada
2117,3.11,90.1,6.7,Business,High,Low,France
2118,2.8,47.7,7.0,Business,Medium,Medium,Australia
2119,2.18,38.2,5.7,STEM,Medium,Medium,Other
2120,3.12,68.7,5.7,Business,Low,Low,Other
2121,4.17,46.3,7.4,Technical,Low,High,Canada
2122,3.51,38.2,6.4,STEM,Low,Low,Other
2123,3.19,45.4,6.8,Business,Medium,Medium,Canada
2124,3.09,54.1,6.2,STEM,Low,Medium,Other
2125,3.21,81.8,7.4,STEM,High,High,Poland
2126,3.42,16.3,5.9,STEM,High,Medium,Poland
2127,2.73,55.5,6.4,Business,High,High,France
2128,3.65,67.5,7.3,Arts,Medium,Low,Canada
2129,3.49,58.9,7.7,STEM,Medium,Medium,Canada
2130,3.49,81.2,6.0,Business,Medium,High,Germany
2131,3.38,53.5,8.5,Business,Medium,Low,Australia
2132,3.21,51.3,6.8,STEM,Medium,Medium,Australia
2133,3.47,66.8,5.5,Business,Medium,Low,Other
2134,3.44,57.0,6.9,Arts,Medium,High,Canada
2135,3.06,47.2,6.1,Arts,High,Medium,Poland
2136,2.97,65.3,6.9,Arts,High,Medium,Australia
2137,3.24,41.9,6.5,STEM,Medium,Medium,Canada
2138,3.82,42.8,6.6,Arts,High,High,Canada
2139,2.7,44.4,5.6,STEM,Medium,High,Germany
2140,2.61,82.1,7.5,Arts,Low,Low,Other
2141,3.27,-9.4,5.3,Technical,Medium,Medium,Singapore
2142,3.22,62.9,5.4,STEM,Medium,Low,Other
2143,3.27,55.7,6.9,Business,Low,High,Canada
2144,3.3,21.4,8.1,Business,Medium,Low,Other
2145,3.11,61.2,6.1,Arts,High,Medium,France
2146,3.8,64.5,7.2,STEM,Medium,Medium,Canada
2147,2.56,66.8,7.6,Technical,Medium,High,Canada
2148,2.87,2.0,7.3,Business,Medium,Low,Other
2149,3.16,82.3,6.2,STEM,Low,Medium,Other
2150,2.54,40.2,5.4,STEM,High,Medium,Germany
2151,3.13,68.7,4.5,Arts,Medium,High,Germany
2152,3.86,69.8,6.2,STEM,Medium,Medium,Other
2153,3.21,37.5,7.7,STEM,Low,Low,Other
2154,3.29,68.2,5.4,Business,Low,High,Germany
2155,2.7,47.3,7.2,Business,Medium,Medium,Canada
2156,2.95,13.6,5.5,Business,High,High,Poland
2157,3.05,78.4,6.6,STEM,Medium,Low,Other
2158,3.07,39.5,7.2,Arts,High,Low,France
2159,3.71,37.9,5.8,Technical,Medium,High,Singapore
2160,3.42,46.9,6.7,STEM,Medium,High,Canada
2161,2.76,60.4,6.1,Arts,Low,Medium,Other
2162,3.3,53.9,7.2,Technical,Medium,High,Canada
2163,3.4,66.0,6.7,Business,Medium,Medium,Australia
2164,3.66,28.2,6.6,Business,High,High,Germany
2165,3.83,40.2,8.1,STEM,High,Medium,Canada
2166,2.79,52.7,7.2,Business,High,High,Canada
2167,2.88,93.0,5.8,Business,Low,High,France
2168,2.7,52.7,6.4,Arts,High,High,Germany
2169,3.11,76.7,6.4,Technical,Low,Medium,Singapore
2170,3.39,55.8,6.6,STEM,Medium,Medium,Canada
2171,3.59,45.3,9.0,STEM,Medium,High,Australia
2172,3.17,50.1,6.9,STEM,Medium,Medium,Australia
2173,3.07,51.6,4.5,Arts,Medium,Low,Other
2174,3.26,67.1,6.0,STEM,Medium,High,France
2175,2.87,82.5,4.6,Business,Medium,Low,Other
2176,4.04,62.2,6.2,STEM,Medium,Medium,Other
2177,2.56,78.7,4.5,Business,Low,High,France
2178,3.27,35.7,5.6,STEM,Medium,High,Poland
2179,4.01,46.7,5.0,Arts,Medium,Medium,Other
2180,3.2,40.5,6.9,Business,Medium,Medium,Australia
2181,3.12,61.3,6.5,Technical,High,High,Australia
2182,3.06,47.8,6.8,Business,High,Low,Australia
2183,3.13,69.6,6.4,STEM,High,Medium,France
2184,3.75,36.4,5.1,STEM,Medium,High,Germany
2185,2.32,55.9,7.0,Technical,Medium,High,Canada
2186,3.81,68.7,8.4,Arts,Low,High,Australia
2187,2.63,13.7,6.9,STEM,Low,Medium,Other
2188,3.09,97.4,6.1,Arts,High,Medium,France
2189,3.03,49.3,5.1,Business,Medium,Medium,Other
2190,3.44,14.5,5.6,STEM,Low,Medium,Other
2191,2.56,58.2,7.0,STEM,Medium,High,Australia
2192,3.38,55.7,7.6,Arts,Medium,Medium,Australia
2193,4.01,53.4,6.8,STEM,Low,High,Canada
2194,2.65,74.8,7.3,STEM,High,High,Germany
2195,3.28,69.9,7.2,STEM,Low,Medium,Canada
2196,2.94,61.0,7.0,STEM,Medium,High,Canada
2197,3.37,64.0,5.8,Business,Medium,Low,Other
2198,3.21,52.9,6.7,STEM,Medium,Low,Canada
2199,2.94,90.5,5.7,STEM,Low,Medium,Other
2200,3.4,25.4,6.5,Technical,Medium,High,South Korea
2201,3.92,57.8,6.8,STEM,Medium,High,Australia
2202,3.12,56.3,8.2,STEM,Low,High,Australia
2203,3.49,71.3,5.2,Business,Low,Medium,Other
2204,2.68,38.1,7.0,Business,Low,Low,Other
2205,2.82,20.1,8.0,Arts,High,Medium,Poland
2206,3.39,58.1,7.3,STEM,Low,Medium,Canada
2207,3.79,60.6,7.3,Arts,Medium,Medium,Canada
2208,3.34,84.8,7.1,Arts,Medium,Low,Other
2209,3.07,29.6,7.8,Arts,Low,High,Germany
2210,3.2,78.1,5.4,STEM,Medium,Low,Other
